,0
16987,"372,0089526"
16988,"356,9992356"
16989,"455,7379591"
16990,"437,7109235"
16991,"449,7259495"
16992,"374,8113831"
16993,"425,892321"
16994,"381,9052024"
16995,"472,3282455"
16996,"261,444834"
16997,"389,543858"
16998,"369,1158699"
16999,"386,8949345"
17000,"388,6299811"
17001,"408,887115"
17002,"411,8020901"
17003,"385,2359787"
17004,"421,1925873"
17005,"302,3855266"
17006,"347,0907922"
17007,"501,0637638"
17008,"365,8566431"
17009,"407,9950155"
17010,"322,0700546"
17011,"370,0891344"
17012,"436,5298031"
17013,"461,0272072"
17014,"427,7016663"
17015,"482,8872237"
17016,"447,2238942"
17017,"459,3884496"
17018,"306,4861007"
17019,"554,6639355"
17020,"344,90214"
17021,"421,0983051"
17022,"406,5540468"
17023,"441,3291742"
17024,"479,0538578"
17025,"539,2386848"
17026,"423,0826767"
17027,"394,5128653"
17028,"541,8566794"
17029,"514,8674967"
17030,"447,6968055"
17031,"446,9655834"
17032,"334,164715"
17033,"415,7923674"
17034,"296,8436991"
17035,"367,897336"
17036,"305,6434191"
17037,"486,3837201"
17038,"358,0711977"
17039,"342,3363544"
17040,"441,150548"
17041,"365,0905694"
17042,"424,8490722"
17043,"450,4509658"
17044,"365,0671859"
17045,"336,584247"
17046,"303,1170346"
17047,"457,0044612"
17048,"421,1208361"
17049,"344,3281597"
17050,"514,5342977"
17051,"403,8330383"
17052,"370,5632004"
17053,"308,7722363"
17054,"352,2281352"
17055,"414,0512568"
17056,"354,7441587"
17057,"651,1364892"
17058,"479,5679041"
17059,"494,1940547"
17060,"462,3260447"
17061,"461,1910236"
17062,"456,6118914"
17063,"413,0381589"
17064,"442,8164899"
17065,"506,2882882"
17066,"297,4899625"
17067,"328,093919"
17068,"433,4016567"
17069,"366,1381382"
17070,"261,1288541"
17071,"457,0758921"
17072,"412,7571298"
17073,"404,4789777"
17074,"388,8523835"
17075,"305,5872739"
17076,"312,4355137"
17077,"428,9156074"
17078,"427,5705524"
17079,"389,162641"
17080,"393,4054721"
17081,"416,6058341"
17082,"331,6553386"
17083,"355,502517"
17084,"466,8202431"
17085,"475,388182"
17086,"489,1541628"
17087,"407,685626"
17088,"285,0485857"
17089,"427,2510885"
17090,"312,5363795"
17091,"346,6704032"
17092,"257,5299129"
17093,"375,1462284"
17094,"486,1059526"
17095,"369,2608686"
17096,"381,7406112"
17097,"191,1221781"
17098,"303,0287377"
17099,"330,2480611"
17100,"462,3036913"
17101,"361,0156994"
17102,"401,5803318"
17103,"400,8640599"
17104,"479,212707"
17105,"412,4341878"
17106,"444,2320476"
17107,"374,5362965"
17108,"385,4125407"
17109,"300,0058289"
17110,"459,9803165"
17111,"418,6773468"
17112,"338,8109953"
17113,"421,0532895"
17114,"445,0909949"
17115,"260,667199"
17116,"264,8071604"
17117,"363,5093022"
17118,"444,4738748"
17119,"307,1276251"
17120,"342,1345185"
17121,"562,7773325"
17122,"252,5356013"
17123,"218,5304487"
17124,"352,2690681"
17125,"401,5901022"
17126,"416,983423"
17127,"268,2358548"
17128,"337,7064095"
17129,"384,6397493"
17130,"391,6703062"
17131,"294,275543"
17132,"416,4777898"
17133,"375,9665584"
17134,"424,9017071"
17135,"318,2462017"
17136,"375,7888419"
17137,"536,7766098"
17138,"487,950309"
17139,"345,0650848"
17140,"286,8069033"
17141,"325,8307765"
17142,"469,9655858"
17143,"203,2809243"
17144,"417,295818"
17145,"513,9625779"
17146,"587,222725"
17147,"556,2400386"
17148,"443,6489492"
17149,"336,9435172"
17150,"423,6147968"
17151,"262,03255"
17152,"380,5598399"
17153,"392,680267"
17154,"361,8774185"
17155,"402,2310541"
17156,"442,0968808"
17157,"530,9411591"
17158,"428,9868826"
17159,"431,5928929"
17160,"434,8104582"
17161,"318,6180913"
17162,"471,2091097"
17163,"433,2499813"
17164,"368,583813"
17165,"334,5863877"
17166,"355,2809274"
17167,"383,5758449"
17168,"434,6863827"
17169,"293,191185"
17170,"354,3909547"
17171,"373,7903219"
17172,"397,3963003"
17173,"353,146977"
17174,"573,8987665"
17175,"367,2294624"
17176,"344,3079693"
17177,"454,8535897"
17178,"337,9086986"
17179,"507,0116546"
17180,"432,2108657"
17181,"312,8414744"
17182,"531,7814812"
17183,"411,5155541"
17184,"238,3219816"
17185,"365,9139384"
17186,"457,7464658"
17187,"271,9459967"
17188,"447,8038194"
17189,"517,918184"
17190,"320,1754044"
17191,"531,2774201"
17192,"534,343288"
17193,"384,9632065"
17194,"464,238687"
17195,"374,2691838"
17196,"462,2912932"
17197,"486,5011976"
17198,"479,5248217"
17199,"441,5530146"
17200,"488,9218902"
17201,"322,3293534"
17202,"394,0064124"
17203,"460,9976107"
17204,"327,4811591"
17205,"448,8389652"
17206,"473,7797493"
17207,"394,4622051"
17208,"461,3846451"
17209,"294,1572381"
17210,"268,5369683"
17211,"342,0015731"
17212,"438,1576771"
17213,"439,8543761"
17214,"447,4657578"
17215,"487,1669898"
17216,"433,6717672"
17217,"425,5973029"
17218,"354,6973213"
17219,"398,8919884"
17220,"384,4228757"
17221,"399,9607775"
17222,"510,982479"
17223,"327,0380242"
17224,"431,5560324"
17225,"473,3098112"
17226,"324,0792233"
17227,"502,0378834"
17228,"517,5995264"
17229,"466,7985528"
17230,"455,8501606"
17231,"222,7690678"
17232,"468,8319156"
17233,"407,1266951"
17234,"476,6609634"
17235,"511,8644662"
17236,"409,0473484"
17237,"495,6594982"
17238,"363,7408911"
17239,"398,1339094"
17240,"311,5706142"
17241,"421,2282387"
17242,"460,4227648"
17243,"273,0293503"
17244,"499,6035807"
17245,"361,652845"
17246,"389,8781406"
17247,"491,1026277"
17248,"491,35196"
17249,"523,3414179"
17250,"420,125777"
17251,"412,4583345"
17252,"375,5900708"
17253,"361,3440034"
17254,"369,3142454"
17255,"448,8368566"
17256,"638,5165946"
17257,"257,5016021"
17258,"432,8328411"
17259,"532,0015218"
17260,"500,1519209"
17261,"419,5702015"
17262,"343,2465928"
17263,"306,3784628"
17264,"436,7517731"
17265,"456,847864"
17266,"297,1482064"
17267,"481,484673"
17268,"424,2333644"
17269,"436,5025474"
17270,"375,027098"
17271,"356,6596674"
17272,"423,1584934"
17273,"316,8591472"
17274,"311,6715865"
17275,"347,0342574"
17276,"453,5319158"
17277,"351,2492912"
17278,"306,1241331"
17279,"403,5857854"
17280,"341,2142633"
17281,"350,9367159"
17282,"552,96064"
17283,"352,6905845"
17284,"289,5253618"
17285,"551,7292619"
17286,"481,4091067"
17287,"523,9709651"
17288,"388,2620362"
17289,"380,6549982"
17290,"487,9583672"
17291,"253,7587845"
17292,"419,5301746"
17293,"327,0140246"
17294,"323,04066"
17295,"534,9270334"
17296,"368,6352213"
17297,"451,029059"
17298,"323,5098732"
17299,"435,7017481"
17300,"418,0880932"
17301,"393,5986749"
17302,"461,822993"
17303,"496,5388157"
17304,"409,5556883"
17305,"294,6004969"
17306,"395,9424561"
17307,"277,4253551"
17308,"336,2406752"
17309,"442,9592943"
17310,"406,1432129"
17311,"374,8265682"
17312,"504,9958302"
17313,"329,9615938"
17314,"389,8931766"
17315,"326,6178054"
17316,"395,8416493"
17317,"318,5491753"
17318,"473,3391788"
17319,"375,6926239"
17320,"333,422675"
17321,"361,9292301"
17322,"470,4268177"
17323,"368,2667966"
17324,"506,2967176"
17325,"480,7377821"
17326,"507,2333403"
17327,"524,3095667"
17328,"412,3929374"
17329,"349,5263873"
17330,"439,293683"
17331,"375,8269908"
17332,"190,2833277"
17333,"287,6412034"
17334,"377,1476381"
17335,"397,5690431"
17336,"398,8345848"
17337,"331,7935219"
17338,"465,3647178"
17339,"318,6255718"
17340,"277,7856859"
17341,"494,4098546"
17342,"317,1593994"
17343,"354,2550168"
17344,"326,5298364"
17345,"323,0907432"
17346,"441,0102814"
17347,"375,2300419"
17348,"403,7469379"
17349,"449,3395242"
17350,"285,4241766"
17351,"319,1830333"
17352,"396,004807"
17353,"365,5040117"
17354,"367,2977561"
17355,"487,3649188"
17356,"368,1995792"
17357,"222,9925898"
17358,"329,1815265"
17359,"323,8179428"
17360,"384,4235242"
17361,"436,847715"
17362,"441,1410052"
17363,"389,1909046"
17364,"499,2098642"
17365,"531,6373575"
17366,"314,8387596"
17367,"503,4480875"
17368,"272,0676894"
17369,"416,8953892"
17370,"338,092403"
17371,"304,3714793"
17372,"391,8911867"
17373,"371,2962488"
17374,"413,6034639"
17375,"364,7914333"
17376,"430,5258505"
17377,"518,8837952"
17378,"497,5853331"
17379,"338,1719037"
17380,"329,2884306"
17381,"346,1785306"
17382,"366,4600766"
17383,"279,0844608"
17384,"385,2104632"
17385,"376,3576086"
17386,"507,6116661"
17387,"350,864928"
17388,"317,5083449"
17389,"386,2551176"
17390,"448,9366321"
17391,"381,3355144"
17392,"415,7048019"
17393,"288,5845836"
17394,"488,4429997"
17395,"329,116103"
17396,"366,3000539"
17397,"408,3898332"
17398,"355,6982226"
17399,"381,1178877"
17400,"364,206958"
17401,"316,5102876"
17402,"370,9347256"
17403,"256,4301707"
17404,"439,2583926"
17405,"422,7860147"
17406,"328,9247128"
17407,"425,1182232"
17408,"452,8328493"
17409,"447,14349"
17410,"331,4552677"
17411,"497,9967152"
17412,"346,2982175"
17413,"440,5474444"
17414,"430,6598351"
17415,"547,0154771"
17416,"445,0874154"
17417,"407,3611227"
17418,"370,2241152"
17419,"385,9615586"
17420,"442,4092688"
17421,"400,6134022"
17422,"441,3404869"
17423,"376,3229328"
17424,"406,0462246"
17425,"494,9986242"
17426,"209,010007"
17427,"422,7294666"
17428,"587,9798035"
17429,"372,7726777"
17430,"450,1914041"
17431,"387,179413"
17432,"479,6893625"
17433,"407,6726482"
17434,"490,6916741"
17435,"421,8539315"
17436,"383,1751501"
17437,"455,7719446"
17438,"483,0615039"
17439,"341,7883261"
17440,"405,9544191"
17441,"319,1980537"
17442,"432,2866536"
17443,"401,5332089"
17444,"321,7864426"
17445,"382,2654707"
17446,"453,2092588"
17447,"425,9614219"
17448,"423,1282087"
17449,"393,9943334"
17450,"362,3448379"
17451,"338,8338459"
17452,"360,7273075"
17453,"363,4114211"
17454,"343,6320258"
17455,"329,7070203"
17456,"423,2408153"
17457,"398,5368496"
17458,"420,6299242"
17459,"312,1815223"
17460,"472,4703549"
17461,"525,6268841"
17462,"413,9544895"
17463,"210,7376148"
17464,"298,7041321"
17465,"529,0665811"
17466,"418,9014819"
17467,"431,9638934"
17468,"530,2267413"
17469,"339,8126683"
17470,"321,9946626"
17471,"272,8418792"
17472,"514,8817323"
17473,"389,0296808"
17474,"591,5641896"
17475,"365,2123767"
17476,"435,1815164"
17477,"353,1714601"
17478,"370,4682878"
17479,"515,4529977"
17480,"322,5098614"
17481,"367,7512615"
17482,"381,8961162"
17483,"415,7346376"
17484,"407,8188311"
17485,"574,751042"
17486,"393,5676967"
17487,"452,0076568"
17488,"407,1853286"
17489,"454,1034368"
17490,"421,6751298"
17491,"394,8912881"
17492,"438,2192386"
17493,"504,43886"
17494,"416,43552"
17495,"370,1894997"
17496,"383,160469"
17497,"392,572077"
17498,"371,3755961"
17499,"468,5953215"
17500,"378,4829302"
17501,"463,2993863"
17502,"449,7540748"
17503,"300,1032132"
17504,"419,5705192"
17505,"506,5921447"
17506,"420,8652558"
17507,"424,208067"
17508,"301,5107614"
17509,"418,1885944"
17510,"515,8263225"
17511,"409,7981536"
17512,"362,2436457"
17513,"367,5871954"
17514,"562,2764854"
17515,"417,8958758"
17516,"364,3936765"
17517,"275,3713077"
17518,"448,4621604"
17519,"405,5577276"
17520,"430,457356"
17521,"381,4466495"
17522,"468,1577036"
17523,"346,8959984"
17524,"355,8189098"
17525,"313,2017829"
17526,"335,590024"
17527,"463,8099535"
17528,"390,688898"
17529,"378,9330159"
17530,"323,7075675"
17531,"214,4993553"
17532,"605,1043458"
17533,"372,3988657"
17534,"470,914634"
17535,"360,7109424"
17536,"359,4792308"
17537,"491,5910324"
17538,"473,9552086"
17539,"437,291966"
17540,"264,748289"
17541,"391,9275672"
17542,"376,4510038"
17543,"466,9512543"
17544,"248,5961444"
17545,"215,8698694"
17546,"333,4050904"
17547,"323,3098569"
17548,"302,7872331"
17549,"214,0802451"
17550,"462,489912"
17551,"437,8307216"
17552,"610,4968125"
17553,"552,249157"
17554,"336,1493219"
17555,"295,7963013"
17556,"354,2511984"
17557,"386,1716596"
17558,"447,7569322"
17559,"412,7921287"
17560,"211,772435"
17561,"431,8496325"
17562,"431,7119879"
17563,"418,1528178"
17564,"214,3579283"
17565,"476,2876671"
17566,"407,7131226"
17567,"464,5690783"
17568,"431,1788071"
17569,"545,4540862"
17570,"383,5360662"
17571,"430,7934385"
17572,"288,0112787"
17573,"492,0998723"
17574,"570,7491415"
17575,"556,981863"
17576,"392,3136949"
17577,"437,816734"
17578,"416,6295475"
17579,"506,4912311"
17580,"329,5263109"
17581,"434,9269992"
17582,"391,1563502"
17583,"317,0755373"
17584,"344,4037319"
17585,"413,0390874"
17586,"334,5329755"
17587,"315,6062449"
17588,"420,3581057"
17589,"339,3601294"
17590,"373,2139414"
17591,"316,9955051"
17592,"355,6601129"
17593,"308,3377661"
17594,"461,0984639"
17595,"519,4863199"
17596,"454,1919277"
17597,"298,404021"
17598,"340,8644607"
17599,"437,7143976"
17600,"367,1774661"
17601,"384,2398496"
17602,"279,3256421"
17603,"353,90153"
17604,"284,8788138"
17605,"455,0932264"
17606,"388,2559482"
17607,"397,6491569"
17608,"441,7731063"
17609,"377,0043244"
17610,"402,0113983"
17611,"305,6995253"
17612,"370,5189843"
17613,"325,8350799"
17614,"450,860677"
17615,"367,35897"
17616,"418,3053747"
17617,"360,731978"
17618,"450,9888148"
17619,"459,4632525"
17620,"329,2550877"
17621,"401,0990186"
17622,"423,6017929"
17623,"369,9869372"
17624,"398,9414118"
17625,"414,5168157"
17626,"535,0177722"
17627,"431,1760783"
17628,"377,9494506"
17629,"270,3209897"
17630,"397,1574003"
17631,"293,0094123"
17632,"338,5520302"
17633,"465,9255645"
17634,"284,4335051"
17635,"480,7006357"
17636,"410,7064875"
17637,"274,3557147"
17638,"326,4856408"
17639,"515,148554"
17640,"404,293014"
17641,"370,723579"
17642,"481,5276707"
17643,"499,18873"
17644,"232,8422447"
17645,"479,8112102"
17646,"403,0998571"
17647,"382,6666343"
17648,"334,4845665"
17649,"433,3647123"
17650,"280,8233212"
17651,"442,8352548"
17652,"446,3568848"
17653,"546,1749344"
17654,"382,402467"
17655,"456,6729048"
17656,"434,2896203"
17657,"452,5415747"
17658,"335,0998796"
17659,"321,1272199"
17660,"249,3757293"
17661,"439,5057843"
17662,"349,6074988"
17663,"370,5615626"
17664,"477,9779479"
17665,"209,1585305"
17666,"380,3999688"
17667,"372,7649165"
17668,"486,9897805"
17669,"477,5646789"
17670,"286,4841165"
17671,"386,3434974"
17672,"442,9245849"
17673,"345,7861297"
17674,"280,4572476"
17675,"437,4700431"
17676,"467,8555868"
17677,"341,076414"
17678,"546,7859107"
17679,"379,9862401"
17680,"466,3979934"
17681,"342,9860372"
17682,"272,8302948"
17683,"174,7766388"
17684,"463,1040795"
17685,"415,309231"
17686,"362,420931"
17687,"385,6771443"
17688,"493,0923114"
17689,"289,2556724"
17690,"389,2793829"
17691,"305,7583495"
17692,"489,6257613"
17693,"425,6564716"
17694,"491,5487795"
17695,"507,5582431"
17696,"421,9693237"
17697,"363,981646"
17698,"315,2814052"
17699,"319,4899471"
17700,"437,0285132"
17701,"473,9255786"
17702,"526,5332357"
17703,"545,2564939"
17704,"473,0533757"
17705,"350,2072504"
17706,"313,6688195"
17707,"327,5644426"
17708,"571,4252847"
17709,"572,9575038"
17710,"380,1947438"
17711,"324,2134834"
17712,"325,0483216"
17713,"233,6130358"
17714,"416,2316091"
17715,"460,756232"
17716,"409,328092"
17717,"559,1328404"
17718,"359,4823039"
17719,"420,9669418"
17720,"348,1721003"
17721,"286,032028"
17722,"455,0921547"
17723,"318,4728178"
17724,"456,3894901"
17725,"302,0275058"
17726,"378,8533011"
17727,"620,2742802"
17728,"410,0761255"
17729,"391,6382151"
17730,"478,4028178"
17731,"447,9847093"
17732,"364,7514427"
17733,"466,0773088"
17734,"433,9457344"
17735,"374,662024"
17736,"371,9804743"
17737,"371,8686599"
17738,"387,9475136"
17739,"283,2505821"
17740,"359,4600791"
17741,"427,5224652"
17742,"427,307558"
17743,"549,1110829"
17744,"272,8992605"
17745,"478,0151522"
17746,"331,9962105"
17747,"466,6643237"
17748,"359,1264147"
17749,"400,6369068"
17750,"374,6572615"
17751,"399,4075062"
17752,"322,7303296"
17753,"335,4164601"
17754,"444,3317686"
17755,"394,2636759"
17756,"476,9551238"
17757,"379,4484926"
17758,"436,2922048"
17759,"342,0358599"
17760,"420,157567"
17761,"395,4120035"
17762,"367,4380718"
17763,"510,2905229"
17764,"488,5754948"
17765,"490,5622585"
17766,"351,2577717"
17767,"503,875777"
17768,"397,1740447"
17769,"359,1907793"
17770,"314,8257576"
17771,"425,5385738"
17772,"314,2786778"
17773,"421,9445869"
17774,"380,3853157"
17775,"380,3944872"
17776,"355,9679603"
17777,"318,3569217"
17778,"310,2096489"
17779,"273,6393387"
17780,"517,7378086"
17781,"370,0771148"
17782,"462,9870947"
17783,"449,119536"
17784,"500,5177796"
17785,"328,8059601"
17786,"519,0867821"
17787,"303,4186514"
17788,"419,227273"
17789,"456,19266"
17790,"449,8681156"
17791,"283,7783599"
17792,"273,8218345"
17793,"346,7313828"
17794,"211,1316122"
17795,"442,2944849"
17796,"409,4134672"
17797,"262,1799199"
17798,"250,5063156"
17799,"417,0584955"
17800,"302,7676803"
17801,"423,6887689"
17802,"375,8587152"
17803,"333,5988562"
17804,"436,5992213"
17805,"465,881998"
17806,"331,2624622"
17807,"425,0652948"
17808,"402,0048429"
17809,"380,8405027"
17810,"371,5606948"
17811,"330,6618038"
17812,"427,930252"
17813,"383,6380029"
17814,"289,6830383"
17815,"344,3469491"
17816,"394,2242101"
17817,"314,6998113"
17818,"473,1081468"
17819,"483,8210848"
17820,"665,7093315"
17821,"202,6568085"
17822,"409,4772092"
17823,"424,4215943"
17824,"247,7576104"
17825,"479,5843457"
17826,"448,727508"
17827,"374,0682053"
17828,"358,3762253"
17829,"542,1032001"
17830,"443,5255484"
17831,"341,6902892"
17832,"376,3376007"
17833,"308,6218004"
17834,"438,0788664"
17835,"314,5958521"
17836,"528,5975097"
17837,"328,5203025"
17838,"283,1607783"
17839,"480,9852312"
17840,"482,5030368"
17841,"550,9027278"
17842,"311,1275359"
17843,"421,8306277"
17844,"427,5310771"
17845,"261,7671429"
17846,"455,8494887"
17847,"434,4998976"
17848,"527,3550004"
17849,"189,2153261"
17850,"427,4060781"
17851,"400,866674"
17852,"357,7703853"
17853,"379,2027518"
17854,"459,7142242"
17855,"428,8370241"
17856,"334,3487278"
17857,"450,3195545"
17858,"414,1147006"
17859,"460,2373812"
17860,"419,1977892"
17861,"359,4894923"
17862,"430,0710846"
17863,"466,7620822"
17864,"320,0422944"
17865,"334,1448623"
17866,"298,0930727"
17867,"356,4065334"
17868,"380,3792289"
17869,"351,3756899"
17870,"323,7383348"
17871,"256,838048"
17872,"405,9088927"
17873,"427,1227076"
17874,"490,6168111"
17875,"315,1496925"
17876,"251,5299468"
17877,"468,2708022"
17878,"433,4722034"
17879,"345,7396893"
17880,"346,7436185"
17881,"400,2758208"
17882,"452,7255256"
17883,"325,6005847"
17884,"326,8637008"
17885,"355,9196742"
17886,"532,6293674"
17887,"264,8693375"
17888,"300,7224751"
17889,"353,7535931"
17890,"408,5715207"
17891,"328,0122216"
17892,"268,6415018"
17893,"366,0479224"
17894,"355,3491817"
17895,"409,9690829"
17896,"168,7769848"
17897,"313,9321833"
17898,"338,3771195"
17899,"330,0934762"
17900,"490,1704649"
17901,"420,2200194"
17902,"263,0421619"
17903,"389,3225569"
17904,"357,6567211"
17905,"456,3784448"
17906,"300,7016817"
17907,"314,2243287"
17908,"439,7189441"
17909,"356,4091956"
17910,"281,9637825"
17911,"316,5927902"
17912,"471,3564805"
17913,"407,330592"
17914,"390,5249002"
17915,"252,1365645"
17916,"334,1610463"
17917,"474,6706635"
17918,"457,3884194"
17919,"451,9321111"
17920,"401,4245635"
17921,"579,0276601"
17922,"403,2556118"
17923,"444,9005859"
17924,"373,2503782"
17925,"375,1824736"
17926,"175,8723205"
17927,"449,7860907"
17928,"426,403663"
17929,"474,1112552"
17930,"342,7393599"
17931,"375,3949346"
17932,"395,9097774"
17933,"539,4641079"
17934,"496,1317472"
17935,"402,0835362"
17936,"423,2960006"
17937,"505,0197627"
17938,"411,0499011"
17939,"384,9642826"
17940,"325,2743149"
17941,"398,0242611"
17942,"350,2918489"
17943,"452,8196769"
17944,"437,4679634"
17945,"328,2506763"
17946,"415,3344374"
17947,"404,5450435"
17948,"410,3417945"
17949,"451,358806"
17950,"376,7737654"
17951,"520,0740578"
17952,"354,525523"
17953,"457,0043475"
17954,"423,2371497"
17955,"206,8209608"
17956,"486,9392989"
17957,"417,1130611"
17958,"498,0999502"
17959,"239,6853417"
17960,"509,8937869"
17961,"526,9516618"
17962,"381,1292127"
17963,"404,8088462"
17964,"304,1760742"
17965,"302,2992598"
17966,"483,4021474"
17967,"409,9741343"
17968,"421,9294181"
17969,"410,6288543"
17970,"469,1119745"
17971,"426,867152"
17972,"469,7307676"
17973,"279,2216982"
17974,"318,4253232"
17975,"409,0729118"
17976,"419,4734285"
17977,"399,7570123"
17978,"375,6371041"
17979,"402,9076762"
17980,"300,7525382"
17981,"417,4357654"
17982,"337,614172"
17983,"403,6527653"
17984,"456,1178315"
17985,"362,0114032"
17986,"311,6755098"
17987,"507,6906174"
17988,"340,4412966"
17989,"418,0119644"
17990,"431,8463388"
17991,"561,8241649"
17992,"377,9335929"
17993,"349,3277588"
17994,"467,9154446"
17995,"415,2878456"
17996,"473,0662411"
17997,"438,6513946"
17998,"500,8626168"
17999,"509,6493099"
18000,"400,8535011"
18001,"328,070587"
18002,"263,5924854"
18003,"345,0919834"
18004,"417,8632311"
18005,"446,9734249"
18006,"400,8689585"
18007,"268,15943"
18008,"310,0939124"
18009,"420,4996034"
18010,"378,5479989"
18011,"315,9675119"
18012,"396,3032594"
18013,"545,1254726"
18014,"285,2148216"
18015,"340,2565334"
18016,"387,8101672"
18017,"332,407794"
18018,"323,8366266"
18019,"488,7068186"
18020,"275,4457279"
18021,"498,4235467"
18022,"398,8757221"
18023,"375,5597563"
18024,"515,3138421"
18025,"347,7384603"
18026,"412,4589154"
18027,"418,1385585"
18028,"484,5684652"
18029,"422,5590057"
18030,"387,381691"
18031,"468,3243268"
18032,"242,9341932"
18033,"332,0193923"
18034,"402,3701699"
18035,"282,4548852"
18036,"334,3530029"
18037,"398,3300633"
18038,"289,4886631"
18039,"306,5781735"
18040,"372,5676981"
18041,"480,8343521"
18042,"392,6499294"
18043,"388,719313"
18044,"537,1959034"
18045,"439,5697661"
18046,"475,735379"
18047,"336,4744537"
18048,"465,200936"
18049,"354,5662413"
18050,"371,9194702"
18051,"421,1804365"
18052,"513,399106"
18053,"332,4544954"
18054,"409,2326825"
18055,"408,1870756"
18056,"481,8175318"
18057,"427,4386796"
18058,"398,4033585"
18059,"353,2717585"
18060,"427,6448829"
18061,"383,5113141"
18062,"436,8639746"
18063,"488,7996792"
18064,"365,2241805"
18065,"510,184199"
18066,"374,115774"
18067,"444,4561847"
18068,"442,8552075"
18069,"433,9439995"
18070,"454,0099208"
18071,"497,7166451"
18072,"377,0564452"
18073,"425,5805588"
18074,"374,3544042"
18075,"361,2544592"
18076,"390,4285275"
18077,"408,8802539"
18078,"297,7060472"
18079,"425,0100104"
18080,"476,7958926"
18081,"479,168316"
18082,"476,5582417"
18083,"446,2147262"
18084,"528,8516043"
18085,"426,5567738"
18086,"428,6853842"
18087,"454,7297636"
18088,"500,0400042"
18089,"273,6651058"
18090,"474,2837536"
18091,"510,8217504"
18092,"367,7533344"
18093,"302,5687919"
18094,"354,1019628"
18095,"419,4349133"
18096,"294,6859933"
18097,"459,6748196"
18098,"418,0955052"
18099,"307,8980367"
18100,"408,5424983"
18101,"484,3782362"
18102,"335,5918784"
18103,"309,6152161"
18104,"597,6924059"
18105,"460,4085565"
18106,"289,8224165"
18107,"244,6800488"
18108,"350,2318669"
18109,"237,7322948"
18110,"401,4548458"
18111,"468,6840378"
18112,"385,4810345"
18113,"401,7612421"
18114,"336,6177307"
18115,"328,1364644"
18116,"558,3708391"
18117,"377,7277676"
18118,"543,7569755"
18119,"507,5070325"
18120,"363,1233108"
18121,"513,3086029"
18122,"501,9053572"
18123,"503,8051618"
18124,"498,6848141"
18125,"427,2818768"
18126,"515,801872"
18127,"161,1269292"
18128,"419,4159511"
18129,"357,8053079"
18130,"288,205182"
18131,"345,6615859"
18132,"246,5600356"
18133,"382,1333503"
18134,"452,3824646"
18135,"443,5492918"
18136,"456,4338374"
18137,"345,3110178"
18138,"435,9281042"
18139,"477,6765578"
18140,"452,1362741"
18141,"429,6573379"
18142,"427,0389707"
18143,"277,639912"
18144,"482,6794114"
18145,"525,2980697"
18146,"417,5599469"
18147,"364,1396972"
18148,"414,3583041"
18149,"506,9083551"
18150,"232,2452519"
18151,"269,8749279"
18152,"425,7487798"
18153,"478,2245524"
18154,"362,1004867"
18155,"408,172276"
18156,"345,2575917"
18157,"390,1974258"
18158,"466,7686872"
18159,"274,7915281"
18160,"460,3570287"
18161,"240,4571116"
18162,"393,126734"
18163,"379,7720578"
18164,"354,133942"
18165,"371,7185839"
18166,"487,3613225"
18167,"425,5343706"
18168,"276,6214354"
18169,"349,9514846"
18170,"334,2526033"
18171,"461,3992103"
18172,"524,3577607"
18173,"264,7963718"
18174,"439,451121"
18175,"373,1516989"
18176,"309,7531793"
18177,"519,4835317"
18178,"388,5304616"
18179,"345,5354025"
18180,"489,900658"
18181,"518,2181664"
18182,"426,5157728"
18183,"529,0902855"
18184,"352,8403214"
18185,"466,8760143"
18186,"450,3077574"
18187,"393,7771795"
18188,"522,7841233"
18189,"512,9999668"
18190,"259,2495328"
18191,"439,2962135"
18192,"223,8064862"
18193,"522,8040433"
18194,"409,7868399"
18195,"440,9764843"
18196,"313,4255397"
18197,"341,8346067"
18198,"437,8437197"
18199,"416,7712125"
18200,"331,2894357"
18201,"434,3020475"
18202,"345,1299564"
18203,"398,3375156"
18204,"504,5667312"
18205,"544,7765032"
18206,"607,5299471"
18207,"417,7223335"
18208,"331,5853098"
18209,"468,6676446"
18210,"352,4580439"
18211,"343,8032678"
18212,"486,6638594"
18213,"434,0933758"
18214,"400,651619"
18215,"402,5620048"
18216,"416,6003315"
18217,"473,239959"
18218,"412,3707795"
18219,"454,0515688"
18220,"326,6330719"
18221,"465,2744733"
18222,"470,3480566"
18223,"392,2780611"
18224,"364,143785"
18225,"366,2832596"
18226,"307,0346255"
18227,"534,432644"
18228,"488,4979346"
18229,"278,9782378"
18230,"509,3214545"
18231,"488,928988"
18232,"332,998175"
18233,"482,6707482"
18234,"398,5590118"
18235,"355,9156966"
18236,"508,680473"
18237,"369,1973679"
18238,"401,601974"
18239,"375,3024909"
18240,"279,1389494"
18241,"326,3623739"
18242,"393,9256062"
18243,"444,5852389"
18244,"425,1912273"
18245,"462,3297926"
18246,"271,9878575"
18247,"350,0386454"
18248,"320,7348236"
18249,"408,7809453"
18250,"263,5883378"
18251,"470,3390809"
18252,"513,479878"
18253,"499,4051593"
18254,"444,7682265"
18255,"372,7731209"
18256,"365,0644863"
18257,"304,5369429"
18258,"407,2597643"
18259,"371,8629007"
18260,"408,6609875"
18261,"235,2682622"
18262,"386,7884825"
18263,"347,2309271"
18264,"325,5653928"
18265,"381,3916239"
18266,"478,778081"
18267,"416,0945123"
18268,"442,3922"
18269,"382,8778986"
18270,"397,541649"
